Time,SP,PV,OP,error
2063,-0.99994,0.21029,1.0829,-0.21029
2064,-0.99994,0.63633,1.3781,-0.63633
2065,-0.99994,0.6003,1.3416,-0.6003
2066,-0.99994,0.28236,1.1567,-0.28236
2067,-0.99994,0.32687,1.1933,-0.32687
2068,-0.99994,0.10643,1.0458,-0.10643
2069,-0.99994,0.46041,1.2678,-0.46041
2070,-0.99994,0.070401,1.0089,-0.070401
2071,-0.99994,0.085238,1.0089,-0.085238
2072,-0.99994,0.25269,1.1195,-0.25269
2073,-0.99994,0.011052,0.97193,-0.011052
2074,-0.99994,0.10643,1.0829,-0.10643
2075,-0.99994,-0.012263,1.0089,0.012263
2076,-0.99994,0.32051,1.1933,-0.32051
2077,-0.99994,0.011052,1.0089,-0.011052
2078,-0.99994,0.061923,1.0458,-0.061923
2079,-0.99994,-0.20303,0.89805,0.20303
2080,-0.99994,-0.20939,0.86108,0.20939
2081,-0.99994,-0.33444,0.7503,0.33444
2082,-0.99994,-0.18819,0.86108,0.18819
2083,-0.99994,-0.24754,0.82417,0.24754
2084,-0.99994,-0.0037849,0.97193,0.0037849
2085,-0.99994,-0.26238,0.82417,0.26238
2086,-0.99994,-0.27721,0.7872,0.27721
2087,-0.99994,-0.2327,0.82417,0.2327
2088,-0.99994,-0.2327,0.82417,0.2327
2089,-0.99994,-0.21786,0.82417,0.21786
2090,-0.99994,-0.72445,0.5286,0.72445
2091,-0.99994,-0.35776,0.7503,0.35776
2092,-0.99994,-0.44466,0.67642,0.44466
2093,-0.99994,-0.46798,0.63945,0.46798
2094,-0.99994,-0.40227,0.67642,0.40227
2095,-0.99994,-0.33444,0.71333,0.33444
2096,-0.99994,-0.53368,0.60255,0.53368
2097,-0.99994,-0.47434,0.63945,0.47434
2098,-0.99994,-0.58455,0.5286,0.58455
2099,-0.99994,-0.75412,0.41782,0.75412
2100,-0.99994,-0.96184,0.30698,0.96184
2101,-0.99994,-0.87282,0.34395,0.87282
2102,-0.99994,-0.87918,0.30698,0.87918
2103,-0.99994,-1.0042,0.2331,1.0042
2104,-0.99994,-0.84315,0.34395,0.84315
2105,-0.99994,-0.77744,0.34395,0.77744
2106,-0.99994,-0.86434,0.27007,0.86434
2107,-0.99994,-0.82195,0.30698,0.82195
2108,-0.99994,-0.71809,0.38085,0.71809
2109,-0.99994,-1.0869,0.12225,1.0869
2110,-0.99994,-0.92369,0.19613,0.92369
2111,-0.99994,-0.44466,0.4917,0.44466
2112,-0.99994,-0.68206,0.30698,0.68206
2113,-0.99994,-0.76896,0.27007,0.76896
2114,-0.99994,-0.77744,0.27007,0.77744
2115,-0.99994,-0.94701,0.12225,0.94701
2116,-0.99994,-1.0276,0.08535,1.0276
2117,-0.99994,-0.9682,0.12225,0.9682
2118,-0.99994,-0.92369,0.08535,0.92369
2119,-0.99994,-0.95336,0.08535,0.95336
2120,-0.99994,-1.2692,-0.13634,1.2692
2121,-0.99994,-1.3794,-0.21022,1.3794
2122,-0.99994,-1.1738,-0.099373,1.1738
2123,-0.99994,-1.1229,-0.099373,1.1229
2124,-0.99994,-0.94701,0.011474,0.94701
2125,-0.99994,-0.85798,0.011474,0.85798
2126,-0.99994,-1.1971,-0.17325,1.1971
2127,-0.99994,-1.1971,-0.17325,1.1971
2128,-0.99994,-1.0424,-0.13634,1.0424
2129,-0.99994,-1.1823,-0.21022,1.1823
2130,-0.99994,-1.0784,-0.17325,1.0784
2131,-0.99994,-1.5935,-0.50572,1.5935
2132,-0.99994,-1.1971,-0.2841,1.1971
2133,-0.99994,-1.3137,-0.35797,1.3137
2134,-0.99994,-1.4536,-0.50572,1.4536
2135,-0.99994,-1.5426,-0.54269,1.5426
2136,-0.99994,-1.0127,-0.21022,1.0127
2137,-0.99994,-0.9682,-0.21022,0.9682
2138,-0.99994,-1.337,-0.46882,1.337
2139,-0.99994,-1.0339,-0.321,1.0339
2140,-0.99994,-1.337,-0.50572,1.337
2141,-0.99994,-1.4684,-0.61657,1.4684
2142,-0.99994,-1.284,-0.50572,1.284
2143,-0.99994,-1.212,-0.50572,1.212
2144,-0.99994,-1.602,-0.72735,1.602
2145,-0.99994,-1.2925,-0.5796,1.2925
2146,-0.99994,-1.4621,-0.69045,1.4621
2147,-0.99994,-1.2628,-0.5796,1.2628
2148,-0.99994,-1.5193,-0.76432,1.5193
2149,-0.99994,-1.6083,-0.8382,1.6083
2150,-0.99994,-1.3518,-0.69045,1.3518
2151,-0.99994,-1.3073,-0.69045,1.3073
2152,-0.99994,-1.6825,-0.94905,1.6825
2153,-0.99994,-1.337,-0.76432,1.337
2154,-0.99994,-1.5193,-0.91207,1.5193
2155,-0.99994,-1.6825,-1.0229,1.6825
2156,-0.99994,-1.4684,-0.91207,1.4684
2157,-0.99994,-1.674,-1.0229,1.674
2158,-0.99994,-1.5786,-1.0229,1.5786
2159,-0.99994,-1.7991,-1.2076,1.7991
2160,-0.99994,-1.3879,-0.94905,1.3879
2161,-0.99994,-1.6592,-1.1338,1.6592
2162,-0.99994,-1.4388,-0.98595,1.4388
2163,-0.99994,-1.7842,-1.2445,1.7842
2164,-0.99994,-1.6444,-1.1707,1.6444
2165,-0.99994,-1.6444,-1.2076,1.6444
2166,-0.99994,-1.3073,-1.0229,1.3073
2167,-0.99994,-1.3137,-1.0229,1.3137
2168,-0.99994,-1.4769,-1.1707,1.4769
2169,-0.99994,-1.2628,-1.0229,1.2628
2170,-0.99994,-1.3667,-1.1338,1.3667
2171,-0.99994,-1.2395,-1.0598,1.2395
2172,-0.99994,-1.2628,-1.0968,1.2628
2173,-0.99994,-1.4472,-1.2445,1.4472
2174,-0.99994,-1.5045,-1.3184,1.5045
2175,-0.99994,-1.2989,-1.1707,1.2989
2176,-0.99994,-1.1738,-1.1338,1.1738
2177,-0.99994,-1.2268,-1.1707,1.2268
2178,-0.99994,-1.3794,-1.2815,1.3794
2179,-0.99994,-0.97456,-1.0598,0.97456
2180,-0.99994,-1.2692,-1.2445,1.2692
2181,-0.99994,-1.5638,-1.4662,1.5638
2182,-0.99994,-1.1971,-1.2076,1.1971
2183,-0.99994,-1.1971,-1.2445,1.1971
2184,-0.99994,-1.159,-1.2445,1.159
2185,-0.99994,-1.4981,-1.4662,1.4981
2186,-0.99994,-1.2035,-1.2815,1.2035
2187,-0.99994,-1.1378,-1.2815,1.1378
2188,-0.99994,-1.2543,-1.3554,1.2543
2189,-0.99994,-1.0572,-1.2815,1.0572
2190,-0.99994,-1.0933,-1.3184,1.0933
2191,-0.99994,-1.0339,-1.2815,1.0339
2192,-0.99994,-1.1738,-1.3923,1.1738
2193,-0.99994,-1.159,-1.3923,1.159
2194,-0.99994,-0.98304,-1.3184,0.98304
2195,-0.99994,-1.0191,-1.3184,1.0191
2196,-0.99994,-1.0933,-1.3923,1.0933
2197,-0.99994,-1.2628,-1.5031,1.2628
2198,-0.99994,-1.1526,-1.4662,1.1526
2199,-0.99994,-1.0784,-1.4293,1.0784
2200,-0.99994,-1.1886,-1.5031,1.1886
2201,-0.99994,-0.84315,-1.2815,0.84315
2202,-0.99994,-1.0487,-1.4662,1.0487
2203,-0.99994,-0.93853,-1.3923,0.93853
2204,-0.99994,-0.87918,-1.3554,0.87918
2205,-0.99994,-0.99788,-1.4662,0.99788
2206,-0.99994,-0.48917,-1.1338,0.48917
2207,-0.99994,-1.0127,-1.4662,1.0127
2208,-0.99994,-0.7626,-1.3554,0.7626
2209,-0.99994,-0.87918,-1.4293,0.87918
2210,-0.99994,-0.5782,-1.2445,0.5782
2211,-0.99994,-0.91733,-1.5031,0.91733
2212,-0.99994,-1.0042,-1.5401,1.0042
2213,-0.99994,-0.94701,-1.5031,0.94701
2214,-0.99994,-0.75412,-1.4293,0.75412
2215,-0.99994,-0.69689,-1.3923,0.69689
2216,-0.99994,-0.80711,-1.4662,0.80711
2217,-0.99994,-0.6439,-1.3554,0.6439
2218,-0.99994,-0.73929,-1.4662,0.73929
2219,-0.99994,-0.54852,-1.3184,0.54852
2220,-0.99994,-0.71809,-1.4293,0.71809
2221,-0.99994,-0.65874,-1.3923,0.65874
2222,-0.99994,-0.52733,-1.3554,0.52733
2223,-0.99994,-0.40227,-1.2815,0.40227
2224,-0.99994,-0.51885,-1.3554,0.51885
2225,-0.99994,-0.47434,-1.3184,0.47434
2226,-0.99994,-0.34928,-1.2445,0.34928
2227,-0.99994,-0.31325,-1.2076,0.31325
2228,-0.99994,-0.18819,-1.1338,0.18819
2229,-0.99994,-0.27721,-1.2445,0.27721
2230,-0.99994,0.18698,-0.94905,-0.18698
2231,-0.99994,-0.13732,-1.1338,0.13732
2232,-0.99994,-0.28357,-1.2445,0.28357
2233,-0.99994,-0.2327,-1.2076,0.2327
2234,-0.99994,-0.13732,-1.1338,0.13732
2235,-0.99994,-0.31325,-1.2445,0.31325
2236,-0.99994,-0.48281,-1.3554,0.48281
2237,-0.99994,-0.41711,-1.3184,0.41711
2238,-0.99994,-0.34928,-1.3184,0.34928
2239,-0.99994,-0.26873,-1.2815,0.26873
2240,-0.99994,-0.099167,-1.1707,0.099167
2241,-0.99994,-0.45314,-1.3923,0.45314
2242,-0.99994,-0.14368,-1.1707,0.14368
2243,-0.99994,-0.16699,-1.2076,0.16699
2244,-0.99994,0.21665,-0.94905,-0.21665
2245,-0.99994,-0.24754,-1.2445,0.24754
2246,-0.99994,-0.10765,-1.1707,0.10765
2247,-0.99994,0.22513,-0.94905,-0.22513
2248,-0.99994,0.32051,-0.91207,-0.32051
2249,-0.99994,0.11279,-1.0229,-0.11279
2250,-0.99994,0.31204,-0.91207,-0.31204
2251,-0.99994,0.18062,-0.98595,-0.18062
2252,-0.99994,0.24633,-0.94905,-0.24633
2253,-0.99994,0.25269,-0.94905,-0.25269
2254,-0.99994,0.21029,-0.94905,-0.21029
2255,-0.99994,0.091597,-1.0229,-0.091597
2256,-0.99994,-0.054655,-1.1338,0.054655
2257,-0.99994,0.23785,-0.94905,-0.23785
2258,-0.99994,-0.099167,-1.1707,0.099167
2259,-0.99994,0.34171,-0.8382,-0.34171
2260,-0.99994,0.22513,-0.91207,-0.22513
2261,-0.99994,-0.054655,-1.0968,0.054655
2262,-0.99994,0.35019,-0.8382,-0.35019
2263,-0.99994,0.32051,-0.87517,-0.32051
2264,-0.99994,0.54731,-0.72735,-0.54731
2265,-0.99994,0.77623,-0.5796,-0.77623
2266,-0.99994,0.18062,-0.91207,-0.18062
2267,-0.99994,0.49644,-0.72735,-0.49644
2268,-0.99994,0.10643,-0.94905,-0.10643
2269,-0.99994,0.38622,-0.76432,-0.38622
2270,-0.99994,0.44557,-0.72735,-0.44557
2271,-0.99994,0.38622,-0.76432,-0.38622
2272,-0.99994,0.6215,-0.61657,-0.6215
2273,-0.99994,0.44557,-0.69045,-0.44557
2274,-0.99994,0.70204,-0.54269,-0.70204
2275,-0.99994,0.2972,-0.80129,-0.2972
2276,-0.99994,0.54095,-0.65348,-0.54095
2277,-0.99994,0.63633,-0.5796,-0.63633
2278,-0.99994,0.53247,-0.61657,-0.53247
2279,-0.99994,0.76775,-0.46882,-0.76775
2280,-0.99994,0.61514,-0.5796,-0.61514
2281,-0.99994,0.56215,-0.5796,-0.56215
2282,-0.99994,0.56215,-0.54269,-0.56215
2283,-0.99994,0.6215,-0.50572,-0.6215
2284,-0.99994,0.96699,-0.321,-0.96699
2285,-0.99994,0.75503,-0.43185,-0.75503
2286,-0.99994,1.1366,-0.17325,-1.1366
2287,-0.99994,0.72536,-0.43185,-0.72536
2288,-0.99994,0.95215,-0.2841,-0.95215
2289,-0.99994,0.62997,-0.43185,-0.62997
2290,-0.99994,0.79106,-0.35797,-0.79106
2291,-0.99994,0.87161,-0.2841,-0.87161
2292,-0.99994,0.82074,-0.321,-0.82074
2293,-0.99994,0.86525,-0.24713,-0.86525
2294,-0.99994,0.8271,-0.2841,-0.8271
2295,-0.99994,0.97547,-0.13634,-0.97547
2296,-0.99994,0.95215,-0.17325,-0.95215
2297,-0.99994,1.357,0.08535,-1.357
2298,-0.99994,1.056,-0.062402,-1.056
2299,-0.99994,0.89492,-0.17325,-0.89492
2300,-0.99994,0.93732,-0.13634,-0.93732
2301,-0.99994,1.2107,0.08535,-1.2107
2302,-0.99994,0.99031,-0.062402,-0.99031
2303,-0.99994,1.1069,0.048378,-1.1069
2304,-0.99994,0.97547,-0.025497,-0.97547
2305,-0.99994,0.95215,-0.062402,-0.95215
2306,-0.99994,1.321,0.19613,-1.321
2307,-0.99994,1.1217,0.08535,-1.1217
2308,-0.99994,1.1726,0.15923,-1.1726
2309,-0.99994,1.0624,0.08535,-1.0624
2310,-0.99994,1.0475,0.12225,-1.0475
2311,-0.99994,1.1514,0.19613,-1.1514
2312,-0.99994,1.3125,0.27007,-1.3125
2313,-0.99994,1.145,0.19613,-1.145
2314,-0.99994,1.145,0.19613,-1.145
2315,-0.99994,0.96699,0.12225,-0.96699
2316,-0.99994,1.1217,0.2331,-1.1217
2317,-0.99994,1.0857,0.19613,-1.0857
2318,-0.99994,1.0327,0.2331,-1.0327
2319,-0.99994,1.9166,0.7872,-1.9166
2320,-0.99994,1.3125,0.41782,-1.3125
2321,-0.99994,1.2553,0.38085,-1.2553
2322,-0.99994,1.1662,0.38085,-1.1662
2323,-0.99994,1.6749,0.67642,-1.6749
2324,-0.99994,1.4312,0.56558,-1.4312
2325,-0.99994,1.3718,0.56558,-1.3718
2326,-0.99994,1.5711,0.71333,-1.5711
2327,-0.99994,1.3867,0.63945,-1.3867
2328,-0.99994,1.7406,0.86108,-1.7406
2329,-0.99994,1.4312,0.67642,-1.4312
2330,-0.99994,1.7703,0.89805,-1.7703
2331,-0.99994,1.7258,0.89805,-1.7258
2332,-0.99994,1.7915,0.97193,-1.7915
2333,-0.99994,1.1726,0.60255,-1.1726
2334,-0.99994,1.5266,0.86108,-1.5266
2335,-0.99994,1.6304,0.93502,-1.6304
2336,-0.99994,1.8,1.0829,-1.8
2337,-0.99994,1.6961,1.0458,-1.6961
2338,-0.99994,1.9547,1.1933,-1.9547
2339,-0.99994,1.6749,1.0458,-1.6749
2340,-0.99994,1.4524,0.97193,-1.4524
2341,-0.99994,1.535,1.0089,-1.535
2342,-0.99994,1.8869,1.2678,-1.8869
2343,-0.99994,1.6516,1.1195,-1.6516
2344,-0.99994,1.6665,1.1567,-1.6665
2345,-0.99994,1.446,1.0829,-1.446
2346,-0.99994,1.4163,1.0458,-1.4163
2347,-0.99994,1.4609,1.1195,-1.4609
2348,-0.99994,1.6813,1.2678,-1.6813
2349,-0.99994,1.3867,1.1195,-1.3867
2350,-0.99994,1.4905,1.1567,-1.4905
2351,-0.99994,1.3506,1.1195,-1.3506
2352,-0.99994,1.4821,1.1933,-1.4821
2353,-0.99994,1.4821,1.2305,-1.4821
2354,-0.99994,1.5266,1.3043,-1.5266
2355,-0.99994,1.7173,1.4154,-1.7173
2356,-0.99994,1.5117,1.3416,-1.5117
2357,-0.99994,1.4375,1.2678,-1.4375
2358,-0.99994,1.3358,1.2678,-1.3358
2359,-0.99994,1.3061,1.2305,-1.3061
2360,-0.99994,1.3358,1.3043,-1.3358
2361,-0.99994,1.2913,1.2678,-1.2913
2362,-0.99994,1.5202,1.452,-1.5202
2363,-0.99994,1.6601,1.563,-1.6601
2364,-0.99994,1.1005,1.2305,-1.1005
2365,-0.99994,1.2913,1.3781,-1.2913
2366,-0.99994,1.2701,1.3781,-1.2701
2367,-0.99994,1.0624,1.2305,-1.0624
2368,-0.99994,1.4248,1.4892,-1.4248
2369,-0.99994,1.3125,1.4154,-1.3125
2370,-0.99994,1.1811,1.3781,-1.1811
2371,-0.99994,1.0327,1.3043,-1.0327
2372,-0.99994,1.2256,1.452,-1.2256
2373,-0.99994,1.2171,1.452,-1.2171
2374,-0.99994,1.02,1.3416,-1.02
2375,-0.99994,0.87161,1.2678,-0.87161
2376,-0.99994,1.1154,1.4154,-1.1154
2377,-0.99994,0.87161,1.3043,-0.87161
2378,-0.99994,1.1069,1.452,-1.1069
2379,-0.99994,0.71052,1.2305,-0.71052
2380,-0.99994,0.94579,1.3781,-0.94579
2381,-0.99994,1.1302,1.4892,-1.1302
2382,-0.99994,1.0857,1.4892,-1.0857
2383,-0.99994,1.2171,1.6002,-1.2171
2384,-0.99994,1.2319,1.6002,-1.2319
2385,-0.99994,0.67237,1.2678,-0.67237
2386,-0.99994,1.0857,1.5258,-1.0857
2387,-0.99994,1.0263,1.4892,-1.0263
2388,-0.99994,0.60666,1.2678,-0.60666
2389,-0.99994,0.72536,1.3416,-0.72536
2390,-0.99994,0.53247,1.2305,-0.53247
2391,-0.99994,0.54095,1.2305,-0.54095
2392,-0.99994,1.0327,1.6002,-1.0327
2393,-0.99994,0.54731,1.2678,-0.54731
2394,-0.99994,0.65753,1.3416,-0.65753
2395,-0.99994,0.46041,1.2305,-0.46041
2396,-0.99994,0.55579,1.3043,-0.55579
2397,-0.99994,0.64269,1.3781,-0.64269
2398,-0.99994,0.36503,1.1933,-0.36503
2399,-0.99994,0.82074,1.4892,-0.82074
2400,-0.99994,0.67237,1.3781,-0.67237
2401,-0.99994,0.33535,1.2305,-0.33535
2402,-0.99994,0.44557,1.3043,-0.44557
2403,-0.99994,0.31204,1.1933,-0.31204
2404,-0.99994,0.30568,1.1933,-0.30568
2405,-0.99994,-0.0037849,1.0089,0.0037849
2406,-0.99994,-0.077971,0.97193,0.077971
2407,-0.99994,-0.0037849,1.0089,0.0037849
2408,-0.99994,-0.08433,0.97193,0.08433
2409,-0.99994,0.58546,1.3781,-0.58546
2410,-0.99994,0.17214,1.1195,-0.17214
2411,-0.99994,0.23785,1.1567,-0.23785
2412,-0.99994,0.061923,1.0458,-0.061923
2413,-0.99994,-0.14368,0.93502,0.14368
2414,-0.99994,-0.063134,0.97193,0.063134
2415,-0.99994,-0.0271,1.0089,0.0271
2416,-0.99994,0.017411,1.0089,-0.017411
2417,-0.99994,0.19546,1.1195,-0.19546
2418,-0.99994,-0.24754,0.86108,0.24754
2419,-0.99994,-0.069492,0.97193,0.069492
2420,-0.99994,-0.39379,0.7503,0.39379
2421,-0.99994,-0.15852,0.89805,0.15852
2422,-0.99994,-0.069492,0.97193,0.069492
2423,-0.99994,-0.2539,0.86108,0.2539
2424,-0.99994,-0.23906,0.86108,0.23906
2425,-0.99994,-0.31325,0.82417,0.31325
2426,-0.99994,-0.37895,0.7872,0.37895
2427,-0.99994,-0.42347,0.7503,0.42347
2428,-0.99994,-0.23906,0.86108,0.23906
2429,-0.99994,-0.29205,0.82417,0.29205
2430,-0.99994,-0.32808,0.7503,0.32808
2431,-0.99994,-0.43194,0.71333,0.43194
2432,-0.99994,-0.20303,0.86108,0.20303
2433,-0.99994,-0.24754,0.82417,0.24754
2434,-0.99994,-0.41711,0.71333,0.41711
2435,-0.99994,-0.51249,0.63945,0.51249
2436,-0.99994,-0.69689,0.5286,0.69689
2437,-0.99994,-0.65238,0.5286,0.65238
2438,-0.99994,-0.46798,0.63945,0.46798
2439,-0.99994,-0.48281,0.63945,0.48281
2440,-0.99994,-0.49765,0.63945,0.49765
2441,-0.99994,-0.71809,0.45473,0.71809
2442,-0.99994,-1.0933,0.19613,1.0933
2443,-0.99994,-0.90249,0.34395,0.90249
2444,-0.99994,-0.97456,0.2331,0.97456
2445,-0.99994,-0.89402,0.30698,0.89402
2446,-0.99994,-1.0276,0.2331,1.0276
2447,-0.99994,-1.1526,0.08535,1.1526
2448,-0.99994,-1.1145,0.12225,1.1145
2449,-0.99994,-0.90885,0.27007,0.90885
2450,-0.99994,-1.1378,0.08535,1.1378
2451,-0.99994,-0.92369,0.19613,0.92369
2452,-0.99994,-1.3137,-0.062402,1.3137
2453,-0.99994,-0.9894,0.12225,0.9894
2454,-0.99994,-1.1293,0.048378,1.1293
2455,-0.99994,-1.1886,-0.025497,1.1886
2456,-0.99994,-1.248,-0.062402,1.248
2457,-0.99994,-1.1081,-0.025497,1.1081
2458,-0.99994,-0.95336,0.08535,0.95336
2459,-0.99994,-1.4027,-0.21022,1.4027
2460,-0.99994,-1.1293,-0.062402,1.1293
2461,-0.99994,-1.2692,-0.17325,1.2692
2462,-0.99994,-1.4536,-0.321,1.4536
2463,-0.99994,-1.4239,-0.2841,1.4239
2464,-0.99994,-1.4176,-0.321,1.4176
2465,-0.99994,-1.7419,-0.5796,1.7419
2466,-0.99994,-1.4536,-0.39488,1.4536
2467,-0.99994,-1.4917,-0.43185,1.4917
2468,-0.99994,-1.6444,-0.54269,1.6444
2469,-0.99994,-1.5786,-0.54269,1.5786
2470,-0.99994,-1.3942,-0.43185,1.3942
2471,-0.99994,-1.5638,-0.5796,1.5638
2472,-0.99994,-1.5129,-0.54269,1.5129
2473,-0.99994,-1.7482,-0.72735,1.7482
2474,-0.99994,-1.9326,-0.87517,1.9326
2475,-0.99994,-1.7419,-0.76432,1.7419
2476,-0.99994,-1.8076,-0.8382,1.8076
2477,-0.99994,-1.7842,-0.8382,1.7842
2478,-0.99994,-1.7779,-0.8382,1.7779
2479,-0.99994,-1.6444,-0.80129,1.6444
2480,-0.99994,-1.7842,-0.91207,1.7842
2481,-0.99994,-1.5426,-0.76432,1.5426
2482,-0.99994,-1.6316,-0.87517,1.6316
2483,-0.99994,-1.8076,-1.0229,1.8076
2484,-0.99994,-2.0428,-1.1707,2.0428
2485,-0.99994,-1.674,-0.94905,1.674
2486,-0.99994,-2.028,-1.2076,2.028
2487,-0.99994,-1.6232,-1.0229,1.6232
2488,-0.99994,-1.9983,-1.2445,1.9983
2489,-0.99994,-1.7631,-1.1338,1.7631
2490,-0.99994,-2.064,-1.3554,2.064
2491,-0.99994,-1.7122,-1.1338,1.7122
2492,-0.99994,-1.7122,-1.1707,1.7122
2493,-0.99994,-1.8372,-1.2815,1.8372
2494,-0.99994,-2.0132,-1.3923,2.0132
2495,-0.99994,-1.8076,-1.3184,1.8076
2496,-0.99994,-1.5786,-1.2076,1.5786
2497,-0.99994,-1.6232,-1.2445,1.6232
2498,-0.99994,-1.8372,-1.3923,1.8372
2499,-0.99994,-1.7122,-1.3184,1.7122
2500,-0.99994,-1.4388,-1.1707,1.4388
2501,-0.99994,-1.7482,-1.4293,1.7482
2502,-0.99994,-1.7927,-1.4293,1.7927
2503,-0.99994,-1.7779,-1.4662,1.7779
2504,-0.99994,-1.6168,-1.3923,1.6168
2505,-0.99994,-1.5426,-1.3554,1.5426
2506,-0.99994,-1.5574,-1.3923,1.5574
2507,-0.99994,-1.6232,-1.4662,1.6232
2508,-0.99994,-1.2925,-1.2815,1.2925
2509,-0.99994,-1.602,-1.4662,1.602
2510,-0.99994,-1.3582,-1.3554,1.3582
2511,-0.99994,-1.5278,-1.5031,1.5278
2512,-0.99994,-1.4981,-1.4662,1.4981
2513,-0.99994,-1.3794,-1.4293,1.3794
2514,-0.99994,-1.3794,-1.4293,1.3794
2515,-0.99994,-1.2777,-1.4293,1.2777
2516,-0.99994,-1.3879,-1.5031,1.3879
2517,-0.99994,-1.4536,-1.577,1.4536
2518,-0.99994,-1.3073,-1.4662,1.3073
2519,-0.99994,-1.2035,-1.4293,1.2035
2520,-0.99994,-1.3879,-1.577,1.3879
2521,-0.99994,-1.0933,-1.4293,1.0933
2522,-0.99994,-1.0276,-1.3554,1.0276
2523,-0.99994,-1.0572,-1.3923,1.0572
2524,-0.99994,-1.0127,-1.3923,1.0127
2525,-0.99994,-1.1526,-1.5031,1.1526
2526,-0.99994,-1.0784,-1.4662,1.0784
2527,-0.99994,-0.89402,-1.3554,0.89402
2528,-0.99994,-0.7838,-1.2815,0.7838
2529,-0.99994,-1.0424,-1.5031,1.0424
2530,-0.99994,-1.1971,-1.577,1.1971
2531,-0.99994,-0.65874,-1.2445,0.65874
2532,-0.99994,-0.93853,-1.4662,0.93853
2533,-0.99994,-0.9894,-1.5031,0.9894
2534,-0.99994,-0.9682,-1.4662,0.9682
2535,-0.99994,-0.90885,-1.4662,0.90885
2536,-0.99994,-0.73929,-1.3923,0.73929
2537,-0.99994,-0.86434,-1.4662,0.86434
2538,-0.99994,-0.56336,-1.3184,0.56336
2539,-0.99994,-0.86434,-1.5031,0.86434
2540,-0.99994,-0.83467,-1.4662,0.83467
2541,-0.99994,-0.76896,-1.4293,0.76896
2542,-0.99994,-0.72445,-1.4293,0.72445
2543,-0.99994,-0.69689,-1.4293,0.69689
2544,-0.99994,-0.82831,-1.5031,0.82831
2545,-0.99994,-0.93217,-1.614,0.93217
2546,-0.99994,-0.72445,-1.4662,0.72445
2547,-0.99994,-0.74776,-1.5031,0.74776
2548,-0.99994,-0.59303,-1.3923,0.59303
2549,-0.99994,-0.48917,-1.3554,0.48917
2550,-0.99994,-0.5782,-1.4293,0.5782
2551,-0.99994,-0.49765,-1.3554,0.49765
2552,-0.99994,-0.36412,-1.2815,0.36412
2553,-0.99994,0.055564,-1.0229,-0.055564
2554,-0.99994,-0.37259,-1.2815,0.37259
2555,-0.99994,-0.44466,-1.3923,0.44466
2556,-0.99994,-0.34292,-1.3184,0.34292
2557,-0.99994,-0.39379,-1.3554,0.39379
2558,-0.99994,-0.46798,-1.3923,0.46798
2559,-0.99994,-0.054655,-1.1338,0.054655
2560,-0.99994,-0.29205,-1.2815,0.29205
2561,-0.99994,-0.14368,-1.1707,0.14368
2562,-0.99994,-0.20939,-1.2445,0.20939
2563,-0.99994,-0.30477,-1.2815,0.30477
2564,-0.99994,-0.054655,-1.1338,0.054655
2565,-0.99994,-0.0271,-1.0968,0.0271
2566,-0.99994,-0.018622,-1.0968,0.018622
2567,-0.99994,-0.23906,-1.2445,0.23906
2568,-0.99994,-0.23906,-1.2445,0.23906
2569,-0.99994,0.017411,-1.0968,-0.017411
2570,-0.99994,-0.29841,-1.2815,0.29841
2571,-0.99994,0.26752,-0.91207,-0.26752
2572,-0.99994,0.35019,-0.87517,-0.35019
2573,-0.99994,0.011052,-1.0968,-0.011052
2574,-0.99994,0.055564,-1.0598,-0.055564
2575,-0.99994,0.19546,-0.98595,-0.19546
2576,-0.99994,-0.077971,-1.1338,0.077971
2577,-0.99994,-0.054655,-1.1338,0.054655
2578,-0.99994,-0.13732,-1.1707,0.13732
2579,-0.99994,-0.033459,-1.1338,0.033459
2580,-0.99994,0.032248,-1.0598,-0.032248
2581,-0.99994,0.22513,-0.94905,-0.22513
2582,-0.99994,-0.039818,-1.1338,0.039818
2583,-0.99994,0.032248,-1.0598,-0.032248
2584,-0.99994,0.032248,-1.0598,-0.032248
2585,-0.99994,0.14247,-1.0229,-0.14247
2586,-0.99994,0.26116,-0.94905,-0.26116
2587,-0.99994,0.43073,-0.8382,-0.43073
2588,-0.99994,0.19546,-0.98595,-0.19546
2589,-0.99994,0.25269,-0.94905,-0.25269
2590,-0.99994,0.37138,-0.87517,-0.37138
2591,-0.99994,0.35655,-0.87517,-0.35655
2592,-0.99994,0.21665,-0.91207,-0.21665
2593,-0.99994,0.21665,-0.91207,-0.21665
2594,-0.99994,0.047085,-1.0229,-0.047085
2595,-0.99994,0.39258,-0.80129,-0.39258
2596,-0.99994,0.35655,-0.8382,-0.35655
2597,-0.99994,0.37774,-0.8382,-0.37774
2598,-0.99994,0.39258,-0.80129,-0.39258
2599,-0.99994,0.35655,-0.8382,-0.35655
2600,-0.99994,0.54731,-0.69045,-0.54731
2601,-0.99994,0.2972,-0.8382,-0.2972
2602,-0.99994,0.79106,-0.54269,-0.79106
2603,-0.99994,0.2972,-0.8382,-0.2972
2604,-0.99994,0.57698,-0.65348,-0.57698
2605,-0.99994,0.78259,-0.50572,-0.78259
2606,-0.99994,0.58546,-0.61657,-0.58546
2607,-0.99994,0.8059,-0.46882,-0.8059
2608,-0.99994,0.93096,-0.39488,-0.93096
2609,-0.99994,0.65753,-0.54269,-0.65753
2610,-0.99994,0.77623,-0.46882,-0.77623
